,Name,Sex,Age,Height,Weight,Team,Development_Status,Rank,NOC,Games,Season,City,Sport,Event,Has_Previous_Medal,Count,Medal
954,Marcel Van Minh Phuc Long Nguyen,0,0.6983649049924849,0.5348403371329975,0.07030966071317776,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
955,Aleksey Yuryevich Nemov,0,0.6983649049924849,1.5484280004313824,1.96720571537079,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
956,Marcel Van Minh Phuc Long Nguyen,0,0.6983649049924849,0.5348403371329975,0.07030966071317776,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
957,Manuel Jorge Almeida Campos,0,2.398636488812594,0.3095986341778008,0.5445336743775808,Portugal,Developed,0.6449227400343326,POR,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
958,Kohei Uchimura,0,1.4270527266296746,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,Gold
959,Liu Xuan,1,-0.030322916644704725,-0.8166098805981824,-0.5936039584169865,China,Upper-Middle,-0.8245932981084132,CHN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
960,Emily Little,1,-0.7590107382818945,-0.9292307320757807,-0.5936039584169865,Australia,Developed,0.6449227400343326,AUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
961,Yoshihiro Saito,0,0.6983649049924849,1.0979445945209891,1.1136024907748645,Japan,Developed,0.6449227400343326,JPN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
962,Emma Maud Valborg Larsson,1,-1.0019066788276243,-1.4923349894637723,-1.3523623802800313,Sweden,Developed,0.6449227400343326,SWE,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
963,Yang Yilin,1,-1.4876985599190842,-1.1544724350309774,-1.8265863939444344,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
964,Daria Eva Bijak,1,0.21257302390102517,-0.25350562321019077,0.16515446344605839,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
965,Mitja Petkovek,0,0.45546896444675505,0.7600820400881941,1.018757688041984,Slovenia,Developed,0.6449227400343326,SLO,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
966,Enrico Pozzo,0,0.45546896444675505,0.9853237430433908,1.4929817017063869,Italy,Developed,0.6449227400343326,ITA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
967,David Brad Phillips,0,0.21257302390102517,1.9989114063417757,2.062050518103671,New Zealand,Developed,0.6449227400343326,NZL,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
968,Liu Xuan,1,-0.030322916644704725,-0.8166098805981824,-0.5936039584169865,China,Upper-Middle,-0.8245932981084132,CHN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
969,Kieran Philip Behan,0,1.4270527266296746,0.3095986341778008,1.018757688041984,Ireland,Developed,0.6449227400343326,IRL,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
970,Oleh Yuriyovych Verniaiev,0,0.21257302390102517,0.08435693122260418,0.07030966071317776,Ukraine,Developing,-2.294109336251159,UKR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
971,Maria Olaru,1,-0.7590107382818945,0.3095986341778008,-0.5936039584169865,Romania,Developed,0.6449227400343326,ROU,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Silver
972,Marcel Van Minh Phuc Long Nguyen,0,0.6983649049924849,0.5348403371329975,0.07030966071317776,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
973,Pauline Morel,1,-1.2448026193733541,-0.3661264746877891,-1.0678279720813895,France,Developed,0.6449227400343326,FRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
974,Zhang Nan,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
975,Sara Moro de Faes,1,-1.2448026193733541,-2.393301801284559,-2.3008104076088376,Spain,Developed,0.6449227400343326,ESP,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
976,Suzanne Helena Johanna Harmes,1,0.21257302390102517,1.0979445945209891,0.259999266178939,Netherlands,Developed,0.6449227400343326,NED,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
977,Ashleigh Jade Brennan,1,-1.0019066788276243,-0.703989029120584,-1.0678279720813895,Australia,Developed,0.6449227400343326,AUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
978,Yu Won-Cheol,0,0.6983649049924849,0.5348403371329975,0.4496888716447002,South Korea,Developed,0.6449227400343326,KOR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
979,Seda Gurgenovna Tutkhalyan,1,-1.0019066788276243,-1.6049558409413707,-1.0678279720813895,Russia,Upper-Middle,-0.8245932981084132,RUS,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
980,Kohei Uchimura,0,0.45546896444675505,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,Gold
981,Pablo Dominic Brgger,0,0.45546896444675505,0.9853237430433908,0.9239128853091032,Switzerland,Developed,0.6449227400343326,SUI,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
982,Yu Minobe,1,-0.7590107382818945,-1.379714137986174,-1.5420519857457926,Japan,Developed,0.6449227400343326,JPN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
983,Chellsie Marie Memmel (-Maier),1,-0.27321885719043465,-0.028263920254994135,-0.024535142019702846,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
984,Zhang Nan,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
985,Jo Hyun-Joo,1,-1.4876985599190842,-2.393301801284559,-2.0162759994101958,South Korea,Developed,0.6449227400343326,KOR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
986,Gabriela Drgoi,1,-1.4876985599190842,-1.6049558409413707,-1.6368967884786731,Romania,Developed,0.6449227400343326,ROU,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
987,Melina Debora Sirolli,1,-1.2448026193733541,-0.3661264746877891,-1.0678279720813895,Argentina,Upper-Middle,-0.8245932981084132,ARG,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
988,Carly Rae Patterson (-Caldwell),1,-1.2448026193733541,-0.9292307320757807,-0.9729831693485089,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
989,"Anastasiya Valeryevna ""Nastia"" Liukin",1,-0.7590107382818945,-0.028263920254994135,-0.8781383666156284,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
990,Heather Mary Purnell,1,-1.0019066788276243,0.08435693122260418,0.16515446344605839,Canada,Developed,0.6449227400343326,CAN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
991,Galle Mys,1,-1.2448026193733541,-0.4787473261653874,-0.4039143529512253,Belgium,Developed,0.6449227400343326,BEL,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
992,Oleksandr Mykolaiovych Beresh,0,0.21257302390102517,1.2105654459985875,0.9239128853091032,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
993,Zhang Nan,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
994,Ruslan Volodymyrovych Mezentsev,0,-0.5161147977361645,0.8727028915657924,0.5445336743775808,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
995,Esther Moya Salvador,1,-1.2448026193733541,-1.1544724350309774,-1.0678279720813895,Spain,Developed,0.6449227400343326,ESP,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
996,Vasil Vetsev,0,1.1841567860839448,0.42221948565539913,0.734223279843342,Bulgaria,Developed,0.6449227400343326,BUL,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
997,Jess Carballo Martnez,0,1.4270527266296746,1.435807148953784,1.4929817017063869,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
998,Kelly Louise Hackman,1,-0.5161147977361645,-0.3661264746877891,-0.21422474748546408,Great Britain,Developed,0.6449227400343326,GBR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
999,Carly Rae Patterson (-Caldwell),1,-1.2448026193733541,-0.9292307320757807,-0.9729831693485089,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1000,"Anastasiya Valeryevna ""Nastia"" Liukin",1,-0.7590107382818945,-0.028263920254994135,-0.8781383666156284,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1001,Oleh Yuriyovych Verniaiev,0,0.21257302390102517,0.08435693122260418,0.07030966071317776,Ukraine,Developing,-2.294109336251159,UKR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
1002,"Anastasiya Valeryevna ""Nastia"" Liukin",1,-0.7590107382818945,-0.028263920254994135,-0.8781383666156284,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1003,Oleksandr Mykolaiovych Beresh,0,0.21257302390102517,1.2105654459985875,0.9239128853091032,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
1004,Ioan Silviu Suciu,0,1.1841567860839448,0.9853237430433908,1.1136024907748645,Romania,Developed,0.6449227400343326,ROU,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
1005,Francisco Carlos Barretto Jnior,0,1.1841567860839448,1.6610488519089808,1.6826713071721482,Brazil,Upper-Middle,-0.8245932981084132,BRA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1006,Yang Wei,0,1.6699486671754045,-0.028263920254994135,-0.024535142019702846,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,Gold
1007,Crystal Gilmore,1,-1.0019066788276243,-2.731164355717354,-0.6884487611498671,Canada,Developed,0.6449227400343326,CAN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1008,Yang Wei,0,0.6983649049924849,-0.028263920254994135,-0.024535142019702846,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
1009,Brenda Vianey Magaa Almaral (-Moya),1,1.4270527266296746,-0.4787473261653874,-0.5936039584169865,Mexico,Upper-Middle,-0.8245932981084132,MEX,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1010,Kyoko Oshima,1,-0.7590107382818945,-1.2670932865085758,-1.447207183012912,Japan,Developed,0.6449227400343326,JPN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1011,Yang Yilin,1,-1.4876985599190842,-1.1544724350309774,-1.8265863939444344,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
1012,Julie Beaulieu,1,-1.0019066788276243,-0.5913681776429858,-0.5936039584169865,Canada,Developed,0.6449227400343326,CAN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1013,Fabian Leimlehner,0,0.6983649049924849,1.3231862974761857,1.4929817017063869,Austria,Developed,0.6449227400343326,AUT,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1014,Daniel Ryan Keatings,0,-0.7590107382818945,1.2105654459985875,1.3032920962406256,Great Britain,Developed,0.6449227400343326,GBR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1015,"Alexandra Rose ""Aly"" Raisman",1,0.21257302390102517,-0.3661264746877891,-0.21422474748546408,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Silver
1016,Yang Wei,0,-0.27321885719043465,-0.028263920254994135,-0.024535142019702846,China,Upper-Middle,-0.8245932981084132,CHN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Silver
1017,Louis Antoine Smith,0,-0.5161147977361645,2.6746365152073657,2.062050518103671,Great Britain,Developed,0.6449227400343326,GBR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1018,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1019,Aleksey Yuryevich Nemov,0,0.6983649049924849,1.5484280004313824,1.96720571537079,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
1020,Zhang Nan,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
1021,Oleh Yuriyovych Verniaiev,0,0.21257302390102517,0.08435693122260418,0.07030966071317776,Ukraine,Developing,-2.294109336251159,UKR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
1022,Aleksey Yuryevich Nemov,0,0.6983649049924849,1.5484280004313824,1.96720571537079,Russia,Upper-Middle,-0.8245932981084132,RUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,-0.4711643897950438,Gold
1023,Ryohei Kato,0,0.21257302390102517,0.1969777827002025,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,-0.4711643897950438,
1024,Svetlana Vasilyevna Khorkina,1,0.9412608455382149,0.5348403371329975,-0.6884487611498671,Russia,Upper-Middle,-0.8245932981084132,RUS,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Silver
1025,Cline Henriette van Gerner,1,-0.030322916644704725,-0.4787473261653874,-0.3090695502183447,Netherlands,Developed,0.6449227400343326,NED,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
1026,Carly Rae Patterson (-Caldwell),1,-1.2448026193733541,-0.9292307320757807,-0.9729831693485089,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1027,Jana Komrskov,1,-1.0019066788276243,0.7600820400881941,0.3548440689118196,Czech Republic,Developed,0.6449227400343326,CZE,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1028,Yang Wei,0,1.6699486671754045,-0.028263920254994135,-0.024535142019702846,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,Gold
1029,Andreas Bretschneider,0,1.1841567860839448,0.7600820400881941,0.5445336743775808,Germany,Developed,0.6449227400343326,GER,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1030,Oleh Yuriyovych Verniaiev,0,0.21257302390102517,0.08435693122260418,0.07030966071317776,Ukraine,Developing,-2.294109336251159,UKR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
1031,Simone Arianne Biles,1,-0.5161147977361645,-1.9428183953741656,-0.6884487611498671,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1032,Nina Derwael,1,-1.2448026193733541,0.5348403371329975,-0.7832935638827477,Belgium,Developed,0.6449227400343326,BEL,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1033,Sara Moro de Faes,1,-0.27321885719043465,-2.393301801284559,-2.3008104076088376,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
1034,Sam Simpson,0,0.6983649049924849,0.7600820400881941,1.4929817017063869,Australia,Developed,0.6449227400343326,AUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1035,Danell Johan Leyva Gonzalez,0,-0.27321885719043465,1.0979445945209891,1.3032920962406256,United States,Developed,0.6449227400343326,USA,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
1036,Igor Cassina,0,2.1557405482668646,2.224153109296972,1.7775161099050287,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,
1037,"Evgenij ""Eugen"" Spiridonov",0,1.1841567860839448,0.42221948565539913,0.6393784771104615,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1038,"Anastasiya Valeryevna ""Nastia"" Liukin",1,-0.7590107382818945,-0.028263920254994135,-0.8781383666156284,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1039,Imogen Jane Cairns,1,-0.5161147977361645,-0.4787473261653874,0.4496888716447002,Great Britain,Developed,0.6449227400343326,GBR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1040, Th Ngn Thng,1,-0.5161147977361645,-1.4923349894637723,-0.6884487611498671,Vietnam,Developing,-2.294109336251159,VIE,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1041,Steliana Nistor,1,-0.7590107382818945,-1.2670932865085758,-1.0678279720813895,Romania,Developed,0.6449227400343326,ROU,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1042,Loredana Boboc,1,-1.2448026193733541,-2.393301801284559,-2.111120802143076,Romania,Developed,0.6449227400343326,ROU,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1043,Aleksey Petrovich Bondarenko,0,0.9412608455382149,-0.028263920254994135,0.3548440689118196,Russia,Upper-Middle,-0.8245932981084132,RUS,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
1044,Xing Aowei,0,0.21257302390102517,1.2105654459985875,0.9239128853091032,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
1045,Huang Mandan,1,-1.0019066788276243,-1.1544724350309774,-1.6368967884786731,China,Upper-Middle,-0.8245932981084132,CHN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1046,Alberto Busnari,0,-0.030322916644704725,1.3231862974761857,1.4929817017063869,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1047,"Alexandra Rose ""Aly"" Raisman",1,-0.7590107382818945,-0.3661264746877891,-0.21422474748546408,United States,Developed,0.6449227400343326,USA,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1048,Danell Johan Leyva Gonzalez,0,-0.27321885719043465,1.0979445945209891,1.3032920962406256,United States,Developed,0.6449227400343326,USA,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
1049,Adriana Crisci,1,-0.7590107382818945,-1.379714137986174,-0.8781383666156284,Italy,Developed,0.6449227400343326,ITA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1050,Kohei Uchimura,0,-0.5161147977361645,-0.028263920254994135,-0.024535142019702846,Japan,Developed,0.6449227400343326,JPN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,Silver
1051,Oleh Yuriyovych Verniaiev,0,0.21257302390102517,0.08435693122260418,0.07030966071317776,Ukraine,Developing,-2.294109336251159,UKR,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
1052,Aliya Farkhatovna Mustafina,1,-1.0019066788276243,0.1969777827002025,-0.5936039584169865,Russia,Upper-Middle,-0.8245932981084132,RUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Bronze
1053,Gharde Geldenhuys,1,-0.7590107382818945,0.08435693122260418,-0.7832935638827477,Namibia,Developing,-2.294109336251159,NAM,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1054,"Anamaria ""Ana"" Tmrjan",1,-1.0019066788276243,-1.717576692418969,-1.6368967884786731,Romania,Developed,0.6449227400343326,ROU,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1055,"Alexandra Rose ""Aly"" Raisman",1,0.21257302390102517,-0.3661264746877891,-0.21422474748546408,United States,Developed,0.6449227400343326,USA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,Silver
1056,Marcel Van Minh Phuc Long Nguyen,0,0.6983649049924849,0.5348403371329975,0.07030966071317776,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Silver
1057,Luis Rivera Rivera,0,-0.030322916644704725,0.8727028915657924,1.3032920962406256,Puerto Rico,Developed,0.6449227400343326,PUR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
1058,"Gabrielle Christina Victoria ""Gabby"" Douglas",1,-1.2448026193733541,-0.3661264746877891,-0.4039143529512253,United States,Developed,0.6449227400343326,USA,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Gold
1059,Rbert Gl,0,1.9128446077211345,0.6474611886105958,0.9239128853091032,Hungary,Developed,0.6449227400343326,HUN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
1060,Iryna Vasylivna Krasnianska,1,-1.2448026193733541,-0.5913681776429858,-0.3090695502183447,Ukraine,Developing,-2.294109336251159,UKR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
