,Name,Sex,Age,Height,Weight,Team,Development_Status,Rank,NOC,Games,Season,City,Sport,Event,Has_Previous_Medal,Count,Medal
191,Kenichi Fujita,0,0.9412608455382149,0.7600820400881941,0.6393784771104615,Japan,Developed,0.6449227400343326,JPN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
192,Ludivine Furnon,1,-0.5161147977361645,-1.6049558409413707,-1.5420519857457926,France,Developed,0.6449227400343326,FRA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
193,Nathan Gafuik,0,0.45546896444675505,0.08435693122260418,0.07030966071317776,Canada,Developed,0.6449227400343326,CAN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
194,Rbert Gl,0,0.9412608455382149,0.6474611886105958,0.9239128853091032,Hungary,Developed,0.6449227400343326,HUN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
195,Rbert Gl,0,1.9128446077211345,0.6474611886105958,0.9239128853091032,Hungary,Developed,0.6449227400343326,HUN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
196,Luiza Galiulina,1,-1.2448026193733541,-1.717576692418969,-1.8265863939444344,Uzbekistan,Developing,-2.294109336251159,UZB,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
197,Susana Garca Escrich,1,-0.7590107382818945,-1.379714137986174,-1.447207183012912,Spain,Developed,0.6449227400343326,ESP,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
198,Maria Teresa Gargano,1,-1.0019066788276243,0.1969777827002025,-0.6884487611498671,Italy,Developed,0.6449227400343326,ITA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
199,Emin Nadirovich Garibov,0,-0.030322916644704725,1.0979445945209891,0.8290680825762227,Russia,Upper-Middle,-0.8245932981084132,RUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
200,Barbara Gasser,1,0.21257302390102517,0.5348403371329975,0.259999266178939,Austria,Developed,0.6449227400343326,AUT,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
201,Jason Gatson,0,0.6983649049924849,0.5348403371329975,1.6826713071721482,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
202,Houry A. Gebeshian,1,1.4270527266296746,-0.9292307320757807,-0.5936039584169865,Armenia,Developing,-2.294109336251159,ARM,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
203,Gharde Geldenhuys,1,-0.7590107382818945,0.08435693122260418,-0.7832935638827477,Namibia,Developing,-2.294109336251159,NAM,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
204,Tania Gener Cordero,1,-1.4876985599190842,-1.1544724350309774,-1.5420519857457926,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
205,Marios Georgiou,0,-0.7590107382818945,0.7600820400881941,0.8290680825762227,Cyprus,Developed,0.6449227400343326,CYP,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
206,Crystal Gilmore,1,-1.0019066788276243,-2.731164355717354,-0.6884487611498671,Canada,Developed,0.6449227400343326,CAN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
207,Ilia Giorgadze,0,1.1841567860839448,0.8727028915657924,1.4929817017063869,Georgia,Developing,-2.294109336251159,GEO,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
208,Ilia Giorgadze,0,0.21257302390102517,0.8727028915657924,1.4929817017063869,Georgia,Developing,-2.294109336251159,GEO,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
209,Ilia Giorgadze,0,2.1557405482668646,0.8727028915657924,1.4929817017063869,Georgia,Developing,-2.294109336251159,GEO,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,3.529870920267787,
210,Carlotta Giovannini,1,-0.7590107382818945,-0.25350562321019077,-0.4039143529512253,Italy,Developed,0.6449227400343326,ITA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
211,Jorge Hugo Giraldo Lpez,0,2.641532429358324,0.3095986341778008,0.5445336743775808,Colombia,Upper-Middle,-0.8245932981084132,COL,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,3.529870920267787,
212,Jorge Hugo Giraldo Lpez,0,1.6699486671754045,0.3095986341778008,0.5445336743775808,Colombia,Upper-Middle,-0.8245932981084132,COL,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
213,Jorge Hugo Giraldo Lpez,0,0.6983649049924849,0.3095986341778008,0.5445336743775808,Colombia,Upper-Middle,-0.8245932981084132,COL,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
214,Julien Gobaux,0,0.9412608455382149,0.42221948565539913,0.5445336743775808,France,Developed,0.6449227400343326,FRA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
215,Pavel Gofman,0,0.6983649049924849,0.5348403371329975,1.1136024907748645,Israel,Developed,0.6449227400343326,ISR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
216,Grant Golding,0,1.4270527266296746,0.42221948565539913,-0.024535142019702846,Canada,Developed,0.6449227400343326,CAN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
217,Grant Golding,0,0.45546896444675505,0.42221948565539913,-0.024535142019702846,Canada,Developed,0.6449227400343326,CAN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
218,Saa Golob,1,-0.27321885719043465,-0.028263920254994135,-0.4039143529512253,Slovenia,Developed,0.6449227400343326,SLO,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
219,Anton Sergeyevich Golotsutskov,0,0.45546896444675505,0.5348403371329975,0.8290680825762227,Russia,Upper-Middle,-0.8245932981084132,RUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
220,Anton Sergeyevich Golotsutskov,0,-0.5161147977361645,0.5348403371329975,0.8290680825762227,Russia,Upper-Middle,-0.8245932981084132,RUS,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
221,Ana Sofa Gmez Porras,1,-1.2448026193733541,-0.4787473261653874,-0.7832935638827477,Guatemala,Developing,-2.294109336251159,GUA,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
222,Ana Sofa Gmez Porras,1,-0.27321885719043465,-0.4787473261653874,-0.7832935638827477,Guatemala,Developing,-2.294109336251159,GUA,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
223,Elena Gmez Servera,1,-0.7590107382818945,-1.1544724350309774,-1.3523623802800313,Spain,Developed,0.6449227400343326,ESP,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
224,Javier Gmez Fuertes,0,0.9412608455382149,0.1969777827002025,0.5445336743775808,Spain,Developed,0.6449227400343326,ESP,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
225,Fabin Gonzlez Vidal,0,-0.27321885719043465,1.6610488519089808,1.018757688041984,Spain,Developed,0.6449227400343326,ESP,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
226,Leyanet Gonzlez Calero,1,0.9412608455382149,-0.703989029120584,-0.5936039584169865,Cuba,Developing,-2.294109336251159,CUB,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
227,Stepan Gorbachov,0,1.6699486671754045,1.2105654459985875,0.8290680825762227,Kazakhstan,Upper-Middle,-0.8245932981084132,KAZ,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
228,Georgy Olegovich Grebenkov,0,0.21257302390102517,1.3231862974761857,1.4929817017063869,Russia,Upper-Middle,-0.8245932981084132,RUS,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
229,Andreea Florentina Grigore,1,-1.0019066788276243,-1.6049558409413707,-1.447207183012912,Romania,Developed,0.6449227400343326,ROU,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
230,Tatyana Grigorenko,1,-1.2448026193733541,-1.1544724350309774,-1.5420519857457926,Belarus,Upper-Middle,-0.8245932981084132,BLR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
231,Anastasiya Nikolayevna Grishina,1,-1.2448026193733541,-1.6049558409413707,-1.6368967884786731,Russia,Upper-Middle,-0.8245932981084132,RUS,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
232,Guo Weiyang,0,0.6983649049924849,-0.028263920254994135,-0.21422474748546408,China,Upper-Middle,-0.8245932981084132,CHN,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
233,Kelly Louise Hackman,1,-0.5161147977361645,-0.3661264746877891,-0.21422474748546408,Great Britain,Developed,0.6449227400343326,GBR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
234,"Joseph ""Joey"" Hagerty",0,1.1841567860839448,0.3095986341778008,0.6393784771104615,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
235,Fabian Hambchen,0,-1.2448026193733541,0.42221948565539913,0.734223279843342,Germany,Developed,0.6449227400343326,GER,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
236,Fabian Hambchen,0,-0.27321885719043465,0.42221948565539913,0.734223279843342,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
237,Fabian Hambchen,0,0.6983649049924849,0.42221948565539913,0.734223279843342,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,
238,Morgan Carl Hamm,0,-1.0019066788276243,0.5348403371329975,1.018757688041984,United States,Developed,0.6449227400343326,USA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
239,Morgan Carl Hamm,0,-0.030322916644704725,0.5348403371329975,1.018757688041984,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
240,Paul Elbert Hamm,0,-1.0019066788276243,0.5348403371329975,0.734223279843342,United States,Developed,0.6449227400343326,USA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
241,Paul Elbert Hamm,0,-0.030322916644704725,0.5348403371329975,0.734223279843342,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,Gold
242,Han Jong-Ok,1,-1.0019066788276243,-1.379714137986174,-1.447207183012912,North Korea,Developing,-2.294109336251159,PRK,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
243,Mutsumi Harada,0,0.6983649049924849,1.3231862974761857,1.3032920962406256,Japan,Developed,0.6449227400343326,JPN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
244,Suzanne Helena Johanna Harmes,1,0.21257302390102517,1.0979445945209891,0.259999266178939,Netherlands,Developed,0.6449227400343326,NED,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
245,Suzanne Helena Johanna Harmes,1,-0.7590107382818945,1.0979445945209891,0.259999266178939,Netherlands,Developed,0.6449227400343326,NED,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
246,Annia Portuondo Hatch,1,1.1841567860839448,-0.9292307320757807,-1.0678279720813895,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
247,He Kexin,1,-1.2448026193733541,-2.0554392468517637,-2.0162759994101958,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
248,Craig Heap,0,1.4270527266296746,0.7600820400881941,1.018757688041984,Great Britain,Developed,0.6449227400343326,GBR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
249,Oliver Nicola Hegi,0,0.45546896444675505,0.9853237430433908,0.8290680825762227,Switzerland,Developed,0.6449227400343326,SUI,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
250,Heo Seon-Mi,1,-1.0019066788276243,-0.5913681776429858,-1.3523623802800313,South Korea,Developed,0.6449227400343326,KOR,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
251,Rune Hermans,1,-1.0019066788276243,-0.028263920254994135,-0.5936039584169865,Belgium,Developed,0.6449227400343326,BEL,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
252,Marie-Sophie Hindermann,1,-1.0019066788276243,1.2105654459985875,-0.3090695502183447,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
253,Vanessa Hobbs,1,-1.0019066788276243,0.08435693122260418,0.07030966071317776,Great Britain,Developed,0.6449227400343326,GBR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
254,Valentyna Mykhailivna Holenkova,1,-1.2448026193733541,-1.1544724350309774,-1.3523623802800313,Ukraine,Developing,-2.294109336251159,UKR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
255,Mria Homolov,1,0.6983649049924849,0.08435693122260418,0.07030966071317776,Slovakia,Developed,0.6449227400343326,SVK,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
256,Valeriy Volodymyrovych Honcharov,0,2.1557405482668646,0.8727028915657924,0.259999266178939,Ukraine,Developing,-2.294109336251159,UKR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,
257,Valeriy Volodymyrovych Honcharov,0,0.21257302390102517,0.8727028915657924,0.259999266178939,Ukraine,Developing,-2.294109336251159,UKR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
258,Valeriy Volodymyrovych Honcharov,0,1.1841567860839448,0.8727028915657924,0.259999266178939,Ukraine,Developing,-2.294109336251159,UKR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
259,Hong Su-Jong,1,-1.4876985599190842,-1.6049558409413707,-1.731741591211554,North Korea,Developing,-2.294109336251159,PRK,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
260,Hong Un-Jong,1,-0.5161147977361645,-0.4787473261653874,-0.6884487611498671,North Korea,Developing,-2.294109336251159,PRK,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
261,Elyse Madison Hopfner-Hibbs,1,-0.7590107382818945,-0.9292307320757807,-0.7832935638827477,Canada,Developed,0.6449227400343326,CAN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
262,Jonathan Alan Horton,0,0.21257302390102517,-0.5913681776429858,0.4496888716447002,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
263,Huang Mandan,1,-1.0019066788276243,-1.1544724350309774,-1.6368967884786731,China,Upper-Middle,-0.8245932981084132,CHN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
264,Huang Qiushuang,1,-0.27321885719043465,-0.703989029120584,-1.0678279720813895,China,Upper-Middle,-0.8245932981084132,CHN,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
265,Huang Xu,0,-0.030322916644704725,0.1969777827002025,0.4496888716447002,China,Upper-Middle,-0.8245932981084132,CHN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
266,Huang Xu,0,1.9128446077211345,0.1969777827002025,0.4496888716447002,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,3.529870920267787,
267,Huang Xu,0,0.9412608455382149,0.1969777827002025,0.4496888716447002,China,Upper-Middle,-0.8245932981084132,CHN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,3.280070541751009,1.5293532652363717,
268,Terin Marie Humphrey,1,-1.0019066788276243,-0.9292307320757807,-1.0678279720813895,United States,Developed,0.6449227400343326,USA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
269,Daniele Matias Hyplito,1,1.4270527266296746,-1.4923349894637723,-0.3090695502183447,Brazil,Upper-Middle,-0.8245932981084132,BRA,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,5.530388575299202,
270,Daniele Matias Hyplito,1,0.45546896444675505,-1.4923349894637723,-0.3090695502183447,Brazil,Upper-Middle,-0.8245932981084132,BRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,3.529870920267787,
271,Daniele Matias Hyplito,1,-0.5161147977361645,-1.4923349894637723,-0.3090695502183447,Brazil,Upper-Middle,-0.8245932981084132,BRA,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,1.5293532652363717,
272,Daniele Matias Hyplito,1,-1.2448026193733541,-1.4923349894637723,-0.3090695502183447,Brazil,Upper-Middle,-0.8245932981084132,BRA,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
273,Diego Matias Hyplito,0,0.21257302390102517,1.0979445945209891,1.3032920962406256,Brazil,Upper-Middle,-0.8245932981084132,BRA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
274,Aleksey Aleksandrovich Ignatovich,0,0.21257302390102517,0.7600820400881941,1.018757688041984,Belarus,Upper-Middle,-0.8245932981084132,BLR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
275,Ken Ikeda,0,0.21257302390102517,1.0979445945209891,0.5445336743775808,Canada,Developed,0.6449227400343326,CAN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
276,Florena Andreea Isrescu,1,-1.2448026193733541,-1.1544724350309774,-1.6368967884786731,Romania,Developed,0.6449227400343326,ROU,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
277,Manami Ishizaka,1,-0.7590107382818945,-1.1544724350309774,-1.447207183012912,Japan,Developed,0.6449227400343326,JPN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
278,Damian Mark Istria,0,-0.7590107382818945,0.7600820400881941,1.5878265044392674,Australia,Developed,0.6449227400343326,AUS,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
279,Ivan Aleksandrovich Ivankov,0,1.9128446077211345,0.5348403371329975,0.3548440689118196,Belarus,Upper-Middle,-0.8245932981084132,BLR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
280,Ivan Aleksandrovich Ivankov,0,0.9412608455382149,0.5348403371329975,0.3548440689118196,Belarus,Upper-Middle,-0.8245932981084132,BLR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
281,Khristian Ivanov,0,0.45546896444675505,1.0979445945209891,0.8290680825762227,Bulgaria,Developed,0.6449227400343326,BUL,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
282,Norimasa Iwai,0,1.4270527266296746,-0.3661264746877891,0.07030966071317776,Japan,Developed,0.6449227400343326,JPN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
283,Sandra Raluca Izbaa,1,-0.7590107382818945,0.42221948565539913,-0.21422474748546408,Romania,Developed,0.6449227400343326,ROU,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
284,Sandra Raluca Izbaa,1,0.21257302390102517,0.42221948565539913,-0.21422474748546408,Romania,Developed,0.6449227400343326,ROU,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,3.280070541751009,1.5293532652363717,
285,Ana Mara Izurieta Garca,1,-0.5161147977361645,-0.3661264746877891,-0.21422474748546408,Spain,Developed,0.6449227400343326,ESP,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
286,Nadine Jarosch,1,-1.0019066788276243,-0.25350562321019077,-0.7832935638827477,Germany,Developed,0.6449227400343326,GER,2012 Summer,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
287,"Alexander ""Sasha"" Jeltkov",0,0.21257302390102517,1.9989114063417757,2.251740123569432,Canada,Developed,0.6449227400343326,CAN,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
288,"Alexander ""Sasha"" Jeltkov",0,1.1841567860839448,1.9989114063417757,2.251740123569432,Canada,Developed,0.6449227400343326,CAN,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
289,Jeong Jin-Su,0,1.6699486671754045,-0.028263920254994135,0.07030966071317776,South Korea,Developed,0.6449227400343326,KOR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
290,David Jessen,0,-0.5161147977361645,1.6610488519089808,1.3032920962406256,Czech Republic,Developed,0.6449227400343326,CZE,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
291,Jiang Yuyuan,1,-1.2448026193733541,-2.2806809498069605,-2.111120802143076,China,Upper-Middle,-0.8245932981084132,CHN,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
292,Jo Hyun-Joo,1,-1.4876985599190842,-2.393301801284559,-2.0162759994101958,South Korea,Developed,0.6449227400343326,KOR,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
293,Jo Seong-Min,0,1.6699486671754045,0.08435693122260418,0.3548440689118196,South Korea,Developed,0.6449227400343326,KOR,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
294,Jo Seong-Min,0,0.6983649049924849,0.08435693122260418,0.3548440689118196,South Korea,Developed,0.6449227400343326,KOR,2000 Summer,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
295,Shawn Machel Johnson (-East),1,-1.2448026193733541,-1.717576692418969,-1.2575175775471508,United States,Developed,0.6449227400343326,USA,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,Silver
296,"Daria ""Dasha"" Joura",1,-0.7590107382818945,-0.703989029120584,-0.4039143529512253,Australia,Developed,0.6449227400343326,AUS,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
297,Robert Juckel,0,1.1841567860839448,0.8727028915657924,1.018757688041984,Germany,Developed,0.6449227400343326,GER,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,1.5293532652363717,
298,Robert Juckel,0,0.21257302390102517,0.8727028915657924,1.018757688041984,Germany,Developed,0.6449227400343326,GER,2004 Summer,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,-0.304479122019081,-0.4711643897950438,
299,Katarzyna Iwona Jurkowska-Kowalska,1,0.6983649049924849,0.08435693122260418,-0.4039143529512253,Poland,Developed,0.6449227400343326,POL,2016 Summer,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
300,Ariella Kaeslin,1,-0.27321885719043465,0.5348403371329975,0.07030966071317776,Switzerland,Developed,0.6449227400343326,SUI,2008 Summer,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,-0.304479122019081,-0.4711643897950438,
